timestamp,turns_left,my_loc,opp_loc,action_dir,action_type,my_turds_left,my_eggs_count,opp_eggs_count,oscillation
1764736461.8650775,18,"(4, 2)","(4, 7)",1,PLAIN,2,8,11,0
1764736472.22674,17,"(5, 2)","(4, 6)",2,TURD,2,8,12,0
1764736521.7767951,39,"(0, 5)","(6, 6)",1,PLAIN,5,1,1,0
1764736545.0379806,37,"(1, 4)","(6, 4)",1,PLAIN,5,2,2,0
1764736568.3035235,35,"(2, 3)","(6, 2)",1,PLAIN,5,3,3,0
1764736588.3560905,33,"(3, 2)","(7, 1)",0,PLAIN,5,4,4,0
1764736608.896188,31,"(3, 0)","(6, 0)",1,PLAIN,5,5,5,0
1764736628.6093621,29,"(4, 1)","(5, 1)",2,PLAIN,5,6,6,0
1764736644.4153666,27,"(0, 6)","(5, 1)",0,PLAIN,5,7,7,0
1764736660.043139,26,"(0, 5)","(6, 1)",0,PLAIN,5,7,7,0
1764736670.1469388,24,"(0, 3)","(5, 0)",1,TURD,5,8,8,0
1764736680.5274885,22,"(1, 2)","(5, 2)",1,TURD,4,9,8,0
1764736700.694951,20,"(2, 1)","(7, 7)",3,TURD,3,10,9,0
1764736720.8086052,18,"(1, 0)","(5, 7)",1,TURD,2,11,10,0
1764736730.9827886,16,"(3, 0)","(3, 7)",2,TURD,1,12,11,0
1764736732.7303813,15,"(3, 1)","(2, 7)",2,PLAIN,0,12,11,0
1764736732.805101,14,"(3, 2)","(1, 7)",0,PLAIN,0,12,12,0
1764736733.350875,13,"(3, 1)","(0, 7)",2,PLAIN,0,12,12,0
1764736733.4509842,12,"(3, 2)","(1, 7)",0,PLAIN,0,12,13,0
1764736733.499076,11,"(3, 1)","(1, 6)",2,PLAIN,0,12,13,0
1764736733.9694397,10,"(3, 2)","(2, 6)",0,PLAIN,0,12,14,0
1764736735.325609,9,"(3, 1)","(3, 6)",2,PLAIN,0,12,14,0
1764736735.3878393,8,"(3, 2)","(3, 5)",0,PLAIN,0,12,15,0
1764736737.0069826,7,"(3, 1)","(4, 5)",2,PLAIN,0,12,15,0
1764736737.0696127,6,"(3, 2)","(4, 4)",0,PLAIN,0,12,16,0
1764736737.9717646,5,"(3, 1)","(3, 4)",2,PLAIN,0,12,16,0
1764736738.0361805,4,"(3, 2)","(4, 4)",0,PLAIN,0,12,17,0
1764736738.094448,3,"(3, 1)","(5, 4)",2,PLAIN,0,12,17,0
1764736738.6968088,2,"(3, 2)","(5, 5)",0,PLAIN,0,12,18,0
1764736739.7527194,1,"(3, 1)","(5, 6)",2,PLAIN,0,12,18,0
1764736761.4597733,39,"(7, 0)","(1, 1)",3,PLAIN,5,1,1,0
1764736785.40495,36,"(7, 1)","(1, 4)",3,PLAIN,5,2,2,0
1764736798.660596,35,"(6, 1)","(1, 5)",2,PLAIN,5,2,3,0
1764736822.049618,33,"(6, 1)","(0, 6)",3,PLAIN,5,3,4,0
1764736845.3681045,31,"(5, 0)","(1, 7)",3,PLAIN,5,4,5,0
1764736871.9546666,28,"(5, 1)","(3, 6)",2,PLAIN,5,5,6,0
1764736887.6198652,27,"(5, 2)","(4, 6)",3,PLAIN,5,5,7,0
1764736907.7186882,25,"(4, 1)","(5, 5)",3,TURD,5,6,8,0
1764736927.8101609,23,"(3, 0)","(4, 4)",3,TURD,4,7,9,0
1764736938.0823865,20,"(3, 1)","(4, 3)",2,PLAIN,3,8,10,0
1764736947.3508554,19,"(3, 2)","(3, 3)",3,PLAIN,3,8,11,0
1764736962.941622,17,"(3, 2)","(2, 4)",2,TURD,3,9,12,0
1764736963.6098983,15,"(3, 2)","(2, 6)",0,PLAIN,2,10,13,0
1764736963.78361,14,"(3, 1)","(1, 6)",2,PLAIN,2,10,13,0
1764736964.4896832,13,"(3, 2)","(1, 7)",0,PLAIN,2,10,14,0
1764736964.6398864,12,"(3, 1)","(0, 7)",2,PLAIN,2,10,14,0
1764736964.7344048,11,"(3, 2)","(0, 6)",0,PLAIN,2,10,14,0
1764736964.8975406,10,"(3, 1)","(1, 6)",2,PLAIN,2,10,14,0
1764736965.1058369,9,"(3, 2)","(2, 6)",0,PLAIN,2,10,14,0
1764736965.3062496,8,"(3, 1)","(3, 6)",2,PLAIN,2,10,14,0
1764736965.7142656,7,"(3, 2)","(4, 6)",0,PLAIN,2,10,14,0
1764736965.944767,6,"(3, 1)","(4, 7)",1,PLAIN,2,10,14,0
1764736966.69209,5,"(4, 1)","(5, 7)",0,PLAIN,2,10,15,0
1764736968.644399,4,"(4, 0)","(6, 7)",1,PLAIN,2,10,15,0
1764736969.2102277,3,"(5, 0)","(7, 7)",2,TURD,2,10,16,0
1764736985.3461685,2,"(5, 1)","(7, 6)",2,PLAIN,1,10,16,0
1764737001.4101627,1,"(5, 2)","(6, 6)",2,TURD,1,10,17,0
1764737933.25302,39,"(0, 0)","(6, 2)",1,PLAIN,5,1,1,0
1764737956.62095,37,"(2, 0)","(6, 4)",2,PLAIN,5,2,2,0
1764737980.0155687,35,"(2, 0)","(7, 5)",1,PLAIN,5,3,3,0
1764738003.3634145,33,"(4, 0)","(7, 7)",1,PLAIN,5,4,4,0
1764738026.762642,31,"(4, 0)","(5, 7)",2,PLAIN,5,5,5,0
1764738037.989009,29,"(4, 0)","(3, 7)",2,PLAIN,5,6,6,0
1764738053.6665604,28,"(4, 1)","(2, 7)",3,PLAIN,5,6,7,0
1764738069.3392224,27,"(3, 1)","(2, 6)",2,PLAIN,5,6,7,0
1764738079.8733287,25,"(3, 1)","(1, 7)",3,TURD,5,7,8,0
1764738090.7727365,24,"(2, 1)","(1, 6)",3,PLAIN,4,7,9,0
1764738101.013652,23,"(1, 1)","(0, 6)",2,TURD,4,7,9,0
1764738111.4175391,21,"(1, 1)","(1, 5)",0,PLAIN,3,8,10,0
1764738114.0680466,20,"(1, 0)","(0, 5)",1,PLAIN,3,8,11,0
1764738114.2637017,19,"(2, 0)","(0, 4)",2,TURD,3,8,11,0
1764738124.3904045,18,"(2, 1)","(1, 4)",2,PLAIN,2,8,12,0
1764738134.4730399,17,"(2, 2)","(2, 4)",2,TURD,2,8,12,0
1764738144.5515552,15,"(2, 2)","(3, 5)",0,PLAIN,1,9,13,0
1764738145.5370066,14,"(2, 1)","(3, 6)",0,PLAIN,1,9,14,0
1764738145.8004713,13,"(2, 0)","(4, 6)",3,PLAIN,1,9,14,0
1764738147.337586,12,"(1, 0)","(5, 6)",3,PLAIN,1,9,15,0
1764738147.48901,11,"(0, 0)","(5, 5)",2,TURD,1,9,15,0
1764738157.2669327,10,"(0, 1)","(4, 5)",2,PLAIN,0,9,16,0
1764738167.030328,9,"(0, 2)","(4, 4)",2,PLAIN,0,9,16,0
1764738177.1761093,7,"(0, 2)","(3, 5)",0,PLAIN,0,10,17,0
1764738178.432367,6,"(0, 1)","(3, 6)",2,PLAIN,0,10,17,0
1764738178.515552,5,"(0, 2)","(4, 6)",0,PLAIN,0,10,17,0
1764738179.3206122,4,"(0, 1)","(5, 6)",2,PLAIN,0,10,17,0
1764738179.4083805,3,"(0, 2)","(6, 6)",0,PLAIN,0,10,17,0
1764738180.3582659,2,"(0, 1)","(7, 6)",2,PLAIN,0,10,18,0
1764738180.4403298,1,"(0, 2)","(7, 5)",0,PLAIN,0,10,18,0
1764745769.869868,39,"(0, 0)","(6, 2)",1,PLAIN,5,1,1,0
1764745793.4173605,37,"(2, 0)","(6, 4)",2,PLAIN,5,2,2,0
1764745816.8085976,35,"(2, 0)","(5, 3)",1,PLAIN,5,3,3,0
1764745840.2033265,33,"(4, 0)","(7, 1)",1,PLAIN,5,4,4,0
1764745863.608998,31,"(4, 0)","(7, 3)",2,PLAIN,5,5,4,0
1764745874.0281947,29,"(4, 0)","(7, 5)",2,PLAIN,5,6,5,0
1764745889.7453027,28,"(4, 1)","(7, 6)",3,PLAIN,5,6,6,0
1764745905.420602,27,"(3, 1)","(7, 7)",2,PLAIN,5,6,6,0
1764745917.016208,25,"(3, 1)","(5, 7)",2,TURD,5,7,7,0
1764745930.5731182,24,"(3, 2)","(5, 6)",3,PLAIN,4,7,8,0
1764745941.4146404,23,"(2, 2)","(5, 5)",2,TURD,4,7,8,0
1764745961.7663443,21,"(2, 2)","(4, 6)",3,PLAIN,3,8,9,0
1764745973.3975341,19,"(1, 1)","(2, 6)",2,TURD,3,9,10,0
1764745984.2344344,18,"(1, 2)","(1, 6)",3,PLAIN,2,9,11,0
1764745994.548439,17,"(0, 2)","(0, 6)",2,TURD,2,9,11,0
1764746004.8667445,15,"(0, 2)","(1, 7)",0,PLAIN,1,10,12,0
1764746006.3078818,14,"(0, 1)","(1, 6)",0,PLAIN,1,10,13,0
1764746006.4535823,13,"(0, 0)","(1, 5)",1,TURD,1,10,13,0
1764746008.9536297,12,"(1, 0)","(1, 4)",1,PLAIN,0,10,14,0
1764746009.041534,11,"(2, 0)","(0, 4)",3,PLAIN,0,10,14,0
1764746009.8619611,10,"(1, 0)","(1, 4)",1,PLAIN,0,10,15,0
1764746009.9390237,9,"(2, 0)","(1, 3)",3,PLAIN,0,10,15,0
1764746010.3547566,8,"(1, 0)","(1, 4)",1,PLAIN,0,10,16,0
1764746010.4391615,7,"(2, 0)","(2, 4)",3,PLAIN,0,10,16,0
1764746010.5218153,6,"(1, 0)","(2, 5)",1,PLAIN,0,10,16,0
1764746010.5991514,5,"(2, 0)","(3, 5)",3,PLAIN,0,10,16,0
1764746010.677678,4,"(1, 0)","(4, 5)",1,PLAIN,0,10,16,0
1764746011.1772,3,"(2, 0)","(3, 5)",3,PLAIN,0,10,16,0
1764746011.261331,2,"(1, 0)","(3, 4)",1,PLAIN,0,10,16,0
1764746011.6273527,1,"(2, 0)","(7, 1)",3,PLAIN,0,10,16,0
1764746151.9709144,39,"(0, 0)","(6, 2)",1,PLAIN,5,1,1,0
1764746175.33632,37,"(2, 0)","(6, 4)",2,PLAIN,5,2,2,0
1764746198.6910028,35,"(2, 0)","(7, 5)",1,PLAIN,5,3,3,0
1764746222.0641377,33,"(4, 0)","(7, 7)",1,PLAIN,5,4,4,0
1764746245.4300969,31,"(4, 0)","(5, 7)",2,PLAIN,5,5,5,0
1764746256.1765025,29,"(4, 0)","(3, 7)",2,PLAIN,5,6,6,0
1764746271.4002025,28,"(4, 1)","(3, 6)",3,PLAIN,5,6,7,0
1764746286.5775342,27,"(3, 1)","(2, 6)",2,PLAIN,5,6,7,0
1764746297.6810694,25,"(3, 1)","(0, 6)",2,TURD,5,7,8,0
1764746307.8942752,24,"(3, 2)","(0, 5)",2,PLAIN,4,7,9,0
1764746317.642112,23,"(3, 3)","(1, 5)",3,TURD,4,7,9,0
1764746338.309263,21,"(0, 1)","(1, 3)",2,PLAIN,3,8,10,0
1764746348.5378966,20,"(0, 2)","(0, 3)",1,PLAIN,3,8,11,0
1764746358.319532,18,"(1, 1)","(0, 3)",2,TURD,3,9,12,0
1764746359.3253813,17,"(1, 2)","(0, 4)",1,PLAIN,2,9,12,0
1764746360.0069025,16,"(0, 1)","(1, 4)",0,PLAIN,2,9,13,0
1764746360.083524,15,"(0, 0)","(2, 4)",1,TURD,2,9,13,0
1764746360.4265554,14,"(1, 0)","(1, 4)",1,PLAIN,1,9,14,0
1764746360.474653,13,"(2, 0)","(1, 5)",1,TURD,1,9,14,0
1764746360.9471378,12,"(3, 0)","(0, 5)",1,PLAIN,0,9,14,0
1764746361.0013545,11,"(4, 0)","(1, 5)",2,PLAIN,0,9,14,0
1764746370.6587238,10,"(4, 1)","(7, 1)",2,PLAIN,0,9,14,0
1764746380.023027,9,"(4, 2)","(7, 2)",2,PLAIN,0,9,14,0
1764746399.9620988,7,"(4, 2)","(7, 4)",1,PLAIN,0,10,15,0
1764746400.9561942,5,"(4, 2)","(5, 4)",0,PLAIN,0,11,15,0
1764746403.5399,4,"(4, 1)","(4, 4)",2,PLAIN,0,11,15,0
1764746403.6340525,3,"(4, 2)","(4, 5)",0,PLAIN,0,11,16,0
1764746406.419011,2,"(4, 1)","(3, 5)",2,PLAIN,0,11,16,0
1764746406.514994,1,"(4, 2)","(3, 6)",0,PLAIN,0,11,17,0
